"SA2_MAIN","SA2_NAME","variable","value"
115021298,"Galston - Laughtondale","Aboriginal",0
115031299,"Bilpin - Colo - St Albans","Aboriginal",0
115031300,"Kurrajong Heights - Ebenezer","Aboriginal",3
115041301,"Pitt Town - McGraths Hill","Aboriginal",0
115041302,"Rouse Hill - Beaumont Hills","Aboriginal",0
116011303,"Blacktown (East) - Kings Park","Aboriginal",8
116011304,"Blacktown (North) - Marayong","Aboriginal",0
116011305,"Blacktown (South)","Aboriginal",0
116011306,"Doonside - Woodcroft","Aboriginal",11
116011307,"Lalor Park - Kings Langley","Aboriginal",3
116011308,"Seven Hills - Toongabbie","Aboriginal",3
116021309,"Glenwood","Aboriginal",0
116021310,"Parklea - Kellyville Ridge","Aboriginal",0
116021311,"Quakers Hill - Acacia Gardens","Aboriginal",0
116021312,"Riverstone - Marsden Park","Aboriginal",3
116031313,"Bidwill - Hebersham - Emerton","Aboriginal",7
116031314,"Glendenning Dean Park","Aboriginal",0
116031315,"Hassall Grove - Plumpton","Aboriginal",6
116031316,"Lethbridge Park - Tregear","Aboriginal",7
116031317,"Mount Druitt - Whalan","Aboriginal",4
116031318,"Prospect Reservoir","Aboriginal",0
116031319,"Rooty Hill - Minchinbury","Aboriginal",0
117011320,"Banksmeadow","Aboriginal",0
117011321,"Botany","Aboriginal",0
117011322,"Mascot - Eastlakes","Aboriginal",0
117011323,"Pagewood - Hillsdale - Daceyville","Aboriginal",0
117011324,"Port Botany Industrial","Aboriginal",0
117011325,"Sydney Airport","Aboriginal",0
117021326,"Marrickville","Aboriginal",17
117021327,"Petersham - Stanmore","Aboriginal",6
117021328,"Sydenham - Tempe - St Peters","Aboriginal",0
117031329,"Darlinghurst","Aboriginal",3
117031330,"Erskineville - Alexandria","Aboriginal",9
117031331,"Glebe - Forest Lodge","Aboriginal",3
117031332,"Newtown - Camperdown - Darlington","Aboriginal",7
117031333,"Potts Point - Woolloomooloo","Aboriginal",3
117031334,"Pyrmont - Ultimo","Aboriginal",6
117031335,"Redfern - Chippendale","Aboriginal",15
117031336,"Surry Hills","Aboriginal",0
117031337,"Sydney - Haymarket - The Rocks","Aboriginal",4
117031338,"Waterloo - Beaconsfield","Aboriginal",8
118011339,"Bondi - Tamarama - Bronte","Aboriginal",3
118011340,"Bondi Beach - North Bondi","Aboriginal",4
118011341,"Bondi Junction - Waverly","Aboriginal",0
118011342,"Centennial Park","Aboriginal",0
118011343,"Double Bay - Bellevue Hill","Aboriginal",4
118011344,"Dover Heights","Aboriginal",0
118011345,"Paddington - Moore Park","Aboriginal",0
118011346,"Rose Bay - Vaucluse - Watsons Bay","Aboriginal",0
118011347,"Woollahra","Aboriginal",0
118021348,"Coogee - Clovelly","Aboriginal",0
118021349,"Kensington - Kingsford","Aboriginal",0
118021350,"Malabar - La Perouse - Chifley","Aboriginal",9
118021351,"Maroubra","Aboriginal",0
118021352,"Randwick","Aboriginal",0
119011353,"Bankstown","Aboriginal",0
119011354,"Bass Hill - Georges Hall","Aboriginal",0
119011355,"Chullora","Aboriginal",0
119011356,"Condell Park","Aboriginal",0
119011357,"Greenacre - Mount Lewis","Aboriginal",0
119011358,"Padstow","Aboriginal",0
119011359,"Panania - Milperra - Picnic Point","Aboriginal",3
119011360,"Revesby","Aboriginal",0
119011361,"Yagoona - Birrong","Aboriginal",0
119021362,"Belmore - Belfield","Aboriginal",0
119021363,"Canterbury (South) - Campsie","Aboriginal",0
119021364,"Kingsgrove (North) - Earlwood","Aboriginal",4
119021365,"Lakemba - Wiley Park","Aboriginal",0
119021366,"Punchbowl","Aboriginal",6
119021367,"Roselands","Aboriginal",0
119031368,"Hurstville","Aboriginal",3
119031369,"Mortdale - Penshurst","Aboriginal",6
119031370,"Narwee - Beverly Hills","Aboriginal",3
119031371,"Oatley - Hurstville Grove","Aboriginal",5
119031372,"Peakhurst - Lugarno","Aboriginal",0
119031373,"Riverwood","Aboriginal",0
119031374,"South Hurstville - Blakehurst","Aboriginal",0
119041375,"Arncliffe - Bardwell Valley","Aboriginal",0
119041376,"Bexley","Aboriginal",0
119041377,"Kingsgrove (South) - Bardwell Park","Aboriginal",0
119041378,"Kogarah","Aboriginal",0
119041379,"Kogarah Bay - Carlton - Allawah","Aboriginal",0
119041380,"Monterey - Brighton-le-Sands - Kyeemagh","Aboriginal",0
119041381,"Rockdale - Banksia","Aboriginal",6
119041382,"Sans Souci - Ramsgate","Aboriginal",0
120011383,"Concord - Mortlake - Cabarita","Aboriginal",6
120011384,"Concord West - North Strathfield","Aboriginal",0
120011385,"Drummoyne - Rodd Point","Aboriginal",0
120011386,"Five Dock - Abbotsford","Aboriginal",0
120021387,"Balmain","Aboriginal",0
120021388,"Leichhardt - Annandale","Aboriginal",6
120021389,"Lilyfield - Rozelle","Aboriginal",0
120031390,"Ashfield","Aboriginal",3
120031391,"Burwood - Croydon","Aboriginal",0
120031392,"Canterbury (North) - Ashbury","Aboriginal",0
120031393,"Croydon Park - Enfield","Aboriginal",0
120031394,"Dulwich Hill - Lewisham","Aboriginal",8
120031395,"Haberfield - Summer Hill","Aboriginal",0
120031396,"Homebush","Aboriginal",0
120031397,"Strathfield","Aboriginal",0
121011398,"Chatswood (East) - Artarmon","Aboriginal",0
121011399,"Chatswood (West) - Lane Cove North","Aboriginal",0
121011400,"Lane Cove - Greenwich","Aboriginal",0
121011401,"St Leonards - Naremburn","Aboriginal",0
121011402,"Willoughby - Castle Cove - Northbridge","Aboriginal",0
121021403,"Asquith - Mount Colah","Aboriginal",0
121021404,"Berowra - Brooklyn - Cowan","Aboriginal",0
121021405,"Hornsby - Waitara","Aboriginal",0
121021406,"Normanhurst - Thornleigh - Westleigh","Aboriginal",3
121031407,"Gordon - Killara","Aboriginal",0
121031408,"Lindfield - Roseville","Aboriginal",0
121031409,"Pymble","Aboriginal",3
121031410,"St Ives","Aboriginal",0
121031411,"Turramurra","Aboriginal",0
121031412,"Wahroonga - Warrawee","Aboriginal",0
121041413,"Cremorne - Cammeray","Aboriginal",0
121041414,"Crows Nest - Waverton","Aboriginal",0
121041415,"Mosman","Aboriginal",0
121041416,"Neutral Bay - Kirribilli","Aboriginal",0
121041417,"North Sydney - Lavender Bay","Aboriginal",0
122011418,"Balgowlah - Clontarf - Seaforth","Aboriginal",3
122011419,"Manly - Fairlight","Aboriginal",0
122021420,"Avalon - Palm Beach","Aboriginal",0
122021421,"Bayview - Elanora Heights","Aboriginal",0
122021422,"Newport - Bilgola","Aboriginal",0
122021423,"Warriewood - Mona Vale","Aboriginal",0
122031424,"Beacon Hill - Narraweena","Aboriginal",3
122031425,"Cromer","Aboriginal",0
122031426,"Dee Why - North Curl Curl","Aboriginal",0
122031427,"Forestville - Killarney Heights","Aboriginal",0
122031428,"Frenchs Forest - Belrose","Aboriginal",0
122031429,"Freshwater - Brookvale","Aboriginal",0
122031430,"Manly Vale - Allambie Heights","Aboriginal",3
122031431,"Narrabeen - Collaroy","Aboriginal",0
122031432,"Terrey Hills - Duffys Forest","Aboriginal",3
123011433,"Camden - Ellis Lane","Aboriginal",0
123011434,"Elderslie - Harrington Park","Aboriginal",0
123011435,"Mount Annan - Currans Hill","Aboriginal",0
123021436,"Bradbury - Wedderburn","Aboriginal",0
123021437,"Campbelltown - Woodbine","Aboriginal",0
123021438,"Claymore - Eagle Vale - Raby","Aboriginal",0
123021439,"Holsworthy Military Area","Aboriginal",0
123021440,"Ingleburn - Denham Court","Aboriginal",0
123021441,"Leumeah - Minto Heights","Aboriginal",0
123021442,"Macquarie Fields - Glenfield","Aboriginal",3
123021443,"Minto - St Andrews","Aboriginal",3
123021444,"Rosemeadow - Glen Alpine","Aboriginal",0
123031446,"Douglas Park - Appin","Aboriginal",0
123031447,"Picton - Tahmoor - Buxton","Aboriginal",3
123031448,"The Oaks - Oakdale","Aboriginal",0
124011449,"Blackheath - Megalong Valley","Aboriginal",0
124011450,"Blaxland - Warrimoo - Lapstone","Aboriginal",0
124011451,"Blue Mountains - North","Aboriginal",0
124011452,"Katoomba - Leura","Aboriginal",3
124011453,"Lawson - Hazelbrook - Linden","Aboriginal",4
124011454,"Springwood - Winmalee","Aboriginal",6
124011455,"Wentworth Falls","Aboriginal",0
124021456,"Blue Mountains - South","Aboriginal",0
124031457,"Cambridge Park","Aboriginal",0
124031458,"Castlereagh - Cranebrook","Aboriginal",0
124031459,"Emu Plains - Leonay","Aboriginal",0
124031460,"Glenmore Park - Regentville","Aboriginal",0
124031461,"Jamisontown - South Penrith","Aboriginal",5
124031462,"Kingswood - Werrington","Aboriginal",0
124031463,"Mulgoa - Luddenham - Orchard Hills","Aboriginal",0
124031464,"Penrith","Aboriginal",3
124031465,"Warragamba - Silverdale","Aboriginal",0
124041466,"Richmond - Clarendon","Aboriginal",5
124041467,"Windsor - Bligh Park","Aboriginal",0
124041468,"Yarramundi - Londonderry","Aboriginal",3
124051469,"Erskine Park","Aboriginal",0
124051470,"St Clair","Aboriginal",0
124051471,"St Marys - Colyton","Aboriginal",6
125011472,"Auburn","Aboriginal",0
125011473,"Homebush Bay - Silverwater","Aboriginal",0
125011474,"Lidcombe - Regents Park","Aboriginal",0
125011475,"Rookwood Cemetery","Aboriginal",0
125021476,"Carlingford","Aboriginal",0
125021477,"Ermington - Rydalmere","Aboriginal",0
125021478,"Oatlands - Dundas Valley","Aboriginal",0
125031479,"Chester Hill - Sefton","Aboriginal",4
125031480,"Fairfield - East","Aboriginal",3
125031481,"Granville - Clyde","Aboriginal",0
125031482,"Greystanes - Pemulwuy","Aboriginal",0
125031483,"Guildford - South Granville","Aboriginal",4
125031484,"Guildford West - Merrylands West","Aboriginal",3
125031485,"Merrylands - Holroyd","Aboriginal",0
125031486,"Smithfield Industrial","Aboriginal",0
125031487,"Yennora Industrial","Aboriginal",0
125041488,"Girraween - Westmead","Aboriginal",0
125041489,"North Parramatta","Aboriginal",0
125041490,"North Rocks","Aboriginal",0
125041491,"Northmead","Aboriginal",0
125041492,"Parramatta - Rosehill","Aboriginal",0
125041493,"Toongabbie - Constitution Hill","Aboriginal",7
125041494,"Winston Hills","Aboriginal",0
126011495,"Epping - North Epping","Aboriginal",0
126011496,"Pennant Hills - Cheltenham","Aboriginal",8
126021497,"Eastwood - Denistone","Aboriginal",0
126021498,"Gladesville - Huntleys Point","Aboriginal",0
126021499,"Hunters Hill - Woolwich","Aboriginal",0
126021500,"Macquarie Park - Marsfield","Aboriginal",0
126021501,"North Ryde - East Ryde","Aboriginal",0
126021502,"Ryde - Putney","Aboriginal",0
126021503,"West Ryde - Meadowbank","Aboriginal",0
127011504,"Ashcroft - Busby - Miller","Aboriginal",3
127011505,"Badgerys Creek - Greendale","Aboriginal",4
127011506,"Cobbitty - Leppington","Aboriginal",0
127011507,"Green Valley - Cecil Hills","Aboriginal",0
127011508,"Hoxton Park - Horningsea Park","Aboriginal",0
127021509,"Bonnyrigg Heights - Bonnyrigg","Aboriginal",0
127021510,"Bossley Park - Abbotsbury","Aboriginal",0
127021511,"Cabramatta - Lansvale","Aboriginal",0
127021512,"Cabramatta West - Mount Pritchard","Aboriginal",0
127021513,"Canley Vale - Canley Heights","Aboriginal",0
127021514,"Edensor Park","Aboriginal",0
127021515,"Fairfield","Aboriginal",0
127021516,"Fairfield - West","Aboriginal",0
127021517,"Greenfield Park - Prairiewood","Aboriginal",0
127021518,"Horsley Park - Kemps Creek","Aboriginal",0
127021519,"Smithfield - Wetherill Park","Aboriginal",0
127021520,"St Johns Park - Wakeley","Aboriginal",0
127021521,"Wetherill Park Industrial","Aboriginal",0
127031522,"Casula","Aboriginal",0
127031523,"Chipping Norton - Moorebank","Aboriginal",0
127031524,"Holsworthy - Wattle Grove","Aboriginal",0
127031525,"Liverpool - Warwick Farm","Aboriginal",5
127031526,"Prestons - Lurnea","Aboriginal",6
128011527,"Caringbah - Lilli Pilli","Aboriginal",0
128011528,"Cronulla - Kurnell - Bundeena","Aboriginal",3
128011529,"Gymea - Grays Point","Aboriginal",0
128011530,"Miranda - Yowie Bay","Aboriginal",3
128011531,"Sylvania - Taren Point","Aboriginal",0
128021532,"Engadine - Loftus","Aboriginal",3
128021533,"Heathcote - Waterfall","Aboriginal",0
128021534,"Illawong - Alfords Point","Aboriginal",0
128021535,"Menai - Lucas Heights - Woronora","Aboriginal",0
128021536,"Oyster Bay - Como - Jannali","Aboriginal",0
128021537,"Royal National Park","Aboriginal",0
128021538,"Sutherland - Kirrawee","Aboriginal",0
102011028,"Avoca Beach - Copacabana","Cantonese",6
102011029,"Box Head - MacMasters Beach","Cantonese",6
102011030,"Calga - Kulnura","Cantonese",13
102011031,"Erina - Green Point","Cantonese",51
102011032,"Gosford - Springfield","Cantonese",108
102011033,"Kariong","Cantonese",18
102011034,"Kincumber - Picketts Valley","Cantonese",14
102011035,"Narara","Cantonese",29
102011036,"Niagara Park - Lisarow","Cantonese",10
102011037,"Point Clare - Koolewong","Cantonese",32
102011038,"Saratoga - Davistown","Cantonese",4
102011039,"Terrigal - North Avoca","Cantonese",30
102011040,"Umina - Booker Bay - Patonga","Cantonese",59
102011041,"Wamberal - Forresters Beach","Cantonese",13
102011042,"Woy Woy - Blackwall","Cantonese",39
102011043,"Wyoming","Cantonese",26
102021044,"Bateau Bay - Killarney Vale","Cantonese",38
103011061,"Oberon","Cantonese",0
103031070,"Lithgow","Cantonese",42
103031071,"Lithgow Region","Cantonese",3
103031075,"Wollangambe - Wollemi","Cantonese",0
107041147,"Helensburgh","Cantonese",6
115011290,"Baulkham Hills (East)","Cantonese",796
115011291,"Baulkham Hills (West) - Bella Vista","Cantonese",787
115011292,"Castle Hill","Cantonese",983
115011293,"Cherrybrook","Cantonese",1673
115011294,"Glenhaven","Cantonese",63
115011295,"Kellyville","Cantonese",660
115011296,"West Pennant Hills","Cantonese",1150
115021297,"Dural - Kenthurst - Wisemans Ferry","Cantonese",280
115021298,"Galston - Laughtondale","Cantonese",18
115031299,"Bilpin - Colo - St Albans","Cantonese",4
115031300,"Kurrajong Heights - Ebenezer","Cantonese",29
115041301,"Pitt Town - McGraths Hill","Cantonese",64
115041302,"Rouse Hill - Beaumont Hills","Cantonese",245
116011303,"Blacktown (East) - Kings Park","Cantonese",209
116011304,"Blacktown (North) - Marayong","Cantonese",164
116011305,"Blacktown (South)","Cantonese",401
116011306,"Doonside - Woodcroft","Cantonese",272
116011307,"Lalor Park - Kings Langley","Cantonese",297
116011308,"Seven Hills - Toongabbie","Cantonese",527
116021309,"Glenwood","Cantonese",244
116021310,"Parklea - Kellyville Ridge","Cantonese",272
116021311,"Quakers Hill - Acacia Gardens","Cantonese",307
116021312,"Riverstone - Marsden Park","Cantonese",124
116031313,"Bidwill - Hebersham - Emerton","Cantonese",61
116031314,"Glendenning Dean Park","Cantonese",38
116031315,"Hassall Grove - Plumpton","Cantonese",77
116031316,"Lethbridge Park - Tregear","Cantonese",34
116031317,"Mount Druitt - Whalan","Cantonese",107
116031318,"Prospect Reservoir","Cantonese",0
116031319,"Rooty Hill - Minchinbury","Cantonese",169
117011320,"Banksmeadow","Cantonese",0
117011321,"Botany","Cantonese",124
117011322,"Mascot - Eastlakes","Cantonese",678
117011323,"Pagewood - Hillsdale - Daceyville","Cantonese",367
117011324,"Port Botany Industrial","Cantonese",0
117011325,"Sydney Airport","Cantonese",0
117021326,"Marrickville","Cantonese",519
117021327,"Petersham - Stanmore","Cantonese",186
117021328,"Sydenham - Tempe - St Peters","Cantonese",233
117031329,"Darlinghurst","Cantonese",113
117031330,"Erskineville - Alexandria","Cantonese",254
117031331,"Glebe - Forest Lodge","Cantonese",296
117031332,"Newtown - Camperdown - Darlington","Cantonese",299
117031333,"Potts Point - Woolloomooloo","Cantonese",134
117031334,"Pyrmont - Ultimo","Cantonese",1263
117031335,"Redfern - Chippendale","Cantonese",453
117031336,"Surry Hills","Cantonese",451
117031337,"Sydney - Haymarket - The Rocks","Cantonese",1406
117031338,"Waterloo - Beaconsfield","Cantonese",847
118011339,"Bondi - Tamarama - Bronte","Cantonese",77
118011340,"Bondi Beach - North Bondi","Cantonese",64
118011341,"Bondi Junction - Waverly","Cantonese",184
118011342,"Centennial Park","Cantonese",0
118011343,"Double Bay - Bellevue Hill","Cantonese",325
118011344,"Dover Heights","Cantonese",71
118011345,"Paddington - Moore Park","Cantonese",90
118011346,"Rose Bay - Vaucluse - Watsons Bay","Cantonese",165
118011347,"Woollahra","Cantonese",47
118021348,"Coogee - Clovelly","Cantonese",181
118021349,"Kensington - Kingsford","Cantonese",1595
118021350,"Malabar - La Perouse - Chifley","Cantonese",651
118021351,"Maroubra","Cantonese",1571
118021352,"Randwick","Cantonese",416
119011353,"Bankstown","Cantonese",1102
119011354,"Bass Hill - Georges Hall","Cantonese",345
119011355,"Chullora","Cantonese",0
119011356,"Condell Park","Cantonese",151
119011357,"Greenacre - Mount Lewis","Cantonese",462
119011358,"Padstow","Cantonese",833
119011359,"Panania - Milperra - Picnic Point","Cantonese",475
119011360,"Revesby","Cantonese",543
119011361,"Yagoona - Birrong","Cantonese",718
119021362,"Belmore - Belfield","Cantonese",799
119021363,"Canterbury (South) - Campsie","Cantonese",2752
119021364,"Kingsgrove (North) - Earlwood","Cantonese",723
119021365,"Lakemba - Wiley Park","Cantonese",921
119021366,"Punchbowl","Cantonese",672
119021367,"Roselands","Cantonese",661
119031368,"Hurstville","Cantonese",4051
119031369,"Mortdale - Penshurst","Cantonese",1613
119031370,"Narwee - Beverly Hills","Cantonese",1943
119031371,"Oatley - Hurstville Grove","Cantonese",623
119031372,"Peakhurst - Lugarno","Cantonese",515
119031373,"Riverwood","Cantonese",1178
119031374,"South Hurstville - Blakehurst","Cantonese",2618
119041375,"Arncliffe - Bardwell Valley","Cantonese",518
119041376,"Bexley","Cantonese",1599
119041377,"Kingsgrove (South) - Bardwell Park","Cantonese",1070
119041378,"Kogarah","Cantonese",587
119041379,"Kogarah Bay - Carlton - Allawah","Cantonese",1245
119041380,"Monterey - Brighton-le-Sands - Kyeemagh","Cantonese",192
119041381,"Rockdale - Banksia","Cantonese",982
119041382,"Sans Souci - Ramsgate","Cantonese",231
120011383,"Concord - Mortlake - Cabarita","Cantonese",748
120011384,"Concord West - North Strathfield","Cantonese",1110
120011385,"Drummoyne - Rodd Point","Cantonese",307
120011386,"Five Dock - Abbotsford","Cantonese",482
120021387,"Balmain","Cantonese",72
120021388,"Leichhardt - Annandale","Cantonese",218
120021389,"Lilyfield - Rozelle","Cantonese",139
120031390,"Ashfield","Cantonese",1344
120031391,"Burwood - Croydon","Cantonese",2272
120031392,"Canterbury (North) - Ashbury","Cantonese",223
120031393,"Croydon Park - Enfield","Cantonese",690
120031394,"Dulwich Hill - Lewisham","Cantonese",258
120031395,"Haberfield - Summer Hill","Cantonese",198
120031396,"Homebush","Cantonese",1043
120031397,"Strathfield","Cantonese",2230
121011398,"Chatswood (East) - Artarmon","Cantonese",2785
121011399,"Chatswood (West) - Lane Cove North","Cantonese",1104
